contractor_name,rig_name,loc_fed_lease_no,loc_region,site_name,field_name,well_legal_name,activity_class,activity_class_desc,activity_code,activity_code_desc,activity_duration,activity_group,expr1,activity_phase,billing_code,activity_subcode,activity_subcode2,cost_code,pickup_weight,step_no,time_from,time_to,date_ops_end,date_ops_start,event_code,event_id,event_objective_1,event_objective_2,event_type,status_end,well_id,date_time_off_location,date_report,entity_type,date_rig_pickup
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESPLAZA/CIRCULA POZO,0.25,LIBRAR/SACAR,CONECTA MANGUEROTE DE EQUIPO DESPREZURIZA POZO ,SP03,C,253,TNP,253J,,5,2024-06-04 00:30:00,2024-06-04 00:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESAGOTA  TBG POR PISTONEO,1.5,LIBRAR/SACAR,"COLOCA LUBRICADOR + PROF CON MUCHA DIFICULTAD POR PRESENCIA DE PETROLEO POR INTERIOR DE TBG ,PROF 130 MTS APROXIMADAMENTE ,RECUPERA CARRERA OBS EN RETORNO ABUNDANTE PETROLEO VICOSO ",SP03,A,253,TNP,253L,,5,2024-06-04 00:45:00,2024-06-04 02:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESAGOTA  TBG POR PISTONEO,0.25,LIBRAR/SACAR,RETIRA LINEA + ARBOL DE ENSAYO ,SP03,A,253,TNP,253L,,5,2024-06-04 02:15:00,2024-06-04 02:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.5,LIBRAR/SACAR,"SACA 12 TBG Ø2 7/8 J55 DEL POZO  EN DOBLE  ULTOMO TBG SALE LLENO DE FLUIDO PETROLEO  , MANIOBRA SE REALIZA CON PRECAUCION POR SACAR HTAS CON ARASTRE DE PLEO VISCOSO  PARCIAL SACADO  36 TBG Ø 27/8 + AGRAGA 2 TBG RECIBIDO PARA CAMARA ",SP03,A,253,PE,253B,12.0,5,2024-06-04 02:30:00,2024-06-04 03:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESAGOTA  TBG POR PISTONEO,0.25,LIBRAR/SACAR,COLOCA ARBOL DE ENSAYO + LINEA ,SP03,A,253,TNP,253L,,5,2024-06-04 03:00:00,2024-06-04 03:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESAGOTA  TBG POR PISTONEO,0.5,LIBRAR/SACAR,"COLOCA LUBRICADOR + INTENTA PROF NO BAJA  PRESENCIA DE PETROLEO POR INTERIOR DE TBG ,INFORMA A SALA MTR , RETIRA LUBRICADOR ",SP03,A,253,TNP,253L,,5,2024-06-04 03:15:00,2024-06-04 03:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,OPERA HOT OIL/CALDERA,0.5,LIBRAR/SACAR,CONECTA LINEA CIA HOT-OIL A BOCA DE POZO + PONES EN MARCHA CALDERA ,SP03,C,252,TNP,252E,,5,2024-06-04 03:45:00,2024-06-04 04:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,OPERA HOT OIL/CALDERA,1.75,LIBRAR/SACAR,"OPERA HOT-OIL  BBEA AGUA PURGA A 90° POR E/C, BOMBEA 20 M3 , CORTA BOMBEO ",SP03,C,252,TNP,252E,,5,2024-06-04 04:15:00,2024-06-04 06:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,OPERA HOT OIL/CALDERA,0.5,LIBRAR/SACAR,DESMONTA LINEA Y CONECTA LINEA A PILETA DESPRESURIZA + SE RETIRA DE LOCAION ,SP03,C,252,TNP,252E,,5,2024-06-04 06:00:00,2024-06-04 06:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,DESAGOTA  TBG POR PISTONEO,1.0,LIBRAR/SACAR,"COLOCA LUBRICADOR + PROF CON MUCHA DIFICULTAD POR PRESENCIA DE PETROLEO POR INTERIOR DE TBG ,PROF 30 MTS APROXIMADAMENTE ,RECUPERA CARRERA OBS EN RETORNO ABUNDANTE PETROLEO VICOSO ",SP03,A,253,TNP,253L,,5,2024-06-04 06:30:00,2024-06-04 07:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,HERRAMIENTA,SP24,HERRAMIENTA DE MANIOBRA,0.25,LIBRAR/SACAR,REALIZA LIMPIEZA DE PISO DE TRABAJO Y HTA DE MANUALES ,SP03,A,226,TNP,226O,,5,2024-06-04 07:30:00,2024-06-04 07:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,HERRAMIENTA,SP24,HERRAMIENTA DE MANIOBRA,0.25,LIBRAR/SACAR,CONSIGNA HTA DE MBRA POR CAMBIO DE TUNO ,SP03,A,226,TNP,226O,,5,2024-06-04 07:45:00,2024-06-04 08:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA CHARLA DE SEG/ CON TURNO ENTRANTE CORDI/ TAREA ,SP10,C,224,PE,224A,,5,2024-06-04 08:00:00,2024-06-04 08:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,3.0,PRUEBAS,COLOCA LUBRICADOR + PROF/ CON MUCHA DIFICULTAD POR PRESECIA DE PETROLEO VISCOSO EN INTERIOR DE TBG PROF/ HASTA 35 Mts APROXIMADO RECIPERA BARRA A SUPERFICIE  NOTA: SE HACE PRESENTE EN LOCACION EL INSP/ PABLO DE ABREU EL MISMO DA ORDEN DE BAJAR 20 TBG Ø 2 7/8  DEL POZO PARA HACER CAMARA  CON CONOCIMIENTO DE SALA DE MTR SR: LEANDRO VENTURINI ,SP03,A,259,TNP,259A,,5,2024-06-04 08:15:00,2024-06-04 11:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,0.25,PRUEBAS,RETIRA LINEA + ARBOL DE ENSAYO ,SP03,A,259,TNP,259A,,5,2024-06-04 11:15:00,2024-06-04 11:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,BAJA TUBINGS,SP16,TBG IF EN DOBLE,0.25,BAJADA,PROF/ 20 TBG Ø 2 7/8 DEL POZO EN TIRO DOBLE PARA HACER CAMARA NOTA: SE PROF/ 20 TBG Ø 2 7/8 DEL POZO POR ORDEN DEL SR: DE ABREU PABLO DE YPF ,SP04,A,257,TNP,257B,20.0,5,2024-06-04 11:30:00,2024-06-04 11:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,BAJA TUBINGS,SP16,TBG IF EN DOBLE,0.5,BAJADA,EQUIPO EXEDE EN TIEMPO DE MBRA DE BAJADO DE TBG EN TIRO DOBLE BAJANDO CON PRECAUCION DEBIDO A LAS CONDICIONES DEL POZO CON CONOCIMIENTO DE SALA DE MTR SR: LEANDRO VENTURINI ,SP04,A,257,TNP,257B,,5,2024-06-04 11:45:00,2024-06-04 12:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,0.25,PRUEBAS,COLOCA ARBOL DE ENSAYO + LINEA ,SP04,A,261,TNP,261A,,5,2024-06-04 12:15:00,2024-06-04 12:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,4.5,PRUEBAS,COLOCA LUBRICADOR + PROF/ BARRA + COPA LA MISMA BAJA CON MUCHA DIFICULTAD POR PRESENCIA DE PTLEO MUY VISCOSO EN INTERIOR DE TBG PROF/ HASTA 230 Mts APROXIMADO LLEGANDO A PUNTO DE NIVEL MBRA EN REITERADAS VECES SIN LOGRAR PROF/ RECUPERA COPA + BARRA A SUPERFICIE NOTA: PASA NOVEDADES A SALA DE MTR AL SR: VENTURINI LEANDRO Y SE SOLICITA DISPERZANTE 17: 00 Hrs INGRESA CIA PECON ,SP04,A,261,TNP,261A,,5,2024-06-04 12:30:00,2024-06-04 17:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,0.5,PRUEBAS,INGRESA CIA PECON REALIZA BACHEO DE DESPERZANTE POR DIRECTA TOTAL INYECTADO AL POZO 400 Lts NOTA: PASA NOVEDADES A SALA DE MTR SR: VENTURINI LEANDRO DA ORDEN DE DEJAR EN REPOSO POR 1 Hrs Y CONTINUAR PROF/ COPA + BARRA DE PESTONEO ,SP04,C,261,TNP,261A,,5,2024-06-04 17:00:00,2024-06-04 17:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,1.0,PRUEBAS,CIERRA POZO POR DIRECTA DEJA 1 Hrs REPOSAR DISPERZANTE INYECTADO AL POZO CON CONOCIMIENTO DE SALA DE MTR SR: VENTURINI LEANDRO ,SP04,C,261,TNP,261A,,5,2024-06-04 17:30:00,2024-06-04 18:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,1.5,PRUEBAS,COLOCA LUBRICADOR + PROF/ BARRA + COPA LA MISMA BAJA CON MUCHA DIFICULTAD POR PRESENCIA DE PTLEO MUY VISCOSO EN INTERIOR DE TBG PROF/ HASTA 180 Mts APROXIMADO RECUPERA A SUPERFICIE  CON CONOCIMIENTO DE SALA DE MTR SR: VENTURINI LEANDRO ,SP04,A,261,TNP,261A,,5,2024-06-04 18:30:00,2024-06-04 20:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,0.25,PRUEBAS,REALIZA CHARLA PRE-TAREA + ATS + IPCR + SEGURIDAD,SP04,C,261,PE,261A,,5,2024-06-04 20:00:00,2024-06-04 20:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,0.25,PRUEBAS,CHEQUEA Y DESCONSIGNA HTAS + CABLE DE TAMBOR PRINCIPAL,SP04,A,261,PE,261A,,5,2024-06-04 20:15:00,2024-06-04 20:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,MONTA/DESMONTA ARBOL ENSAYO/LUBRICADOR,1.25,PRUEBAS,COLOCA CONJUNTO DE BARRA PISTONEO CON LUBRICADOR EN BDP + PROFUNDIZA BARRA - SE OBS BAJAR LENTAMENTE A 200 MTS APROX SIN TERMINAR,SP04,A,261,PE,261A,,5,2024-06-04 20:30:00,2024-06-04 21:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,BAJA/RECUPERA PROBADOR TBG,0.75,PRUEBAS,CONTINÚA PROFUNDIZANDO BARRA DE PISTONEO - SE OBS AVANCE DE 2 MTS CADA 15 MINUTOS - SE DA AVISO A SALA MTR Y ORDENA RECUPERAR BARRA Y SACAR TBGS HASTA ENCONTRAR NIVEL,SP04,A,261,PE,261C,,5,2024-06-04 21:45:00,2024-06-04 22:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,BAJA/RECUPERA PROBADOR TBG,0.5,PRUEBAS,RECUPERA BARRA DE PESTONEO A SUPERFICIE  DESAGOTANDO PLEO A BATEA 120 LTS APROX,SP04,A,261,PE,261C,,5,2024-06-04 22:30:00,2024-06-04 23:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,BAJA/RECUPERA PROBADOR TBG,0.25,PRUEBAS,RETIRA CONJUNTO DE BARRA CON LUBRICADOR + RETIRA ÁRBOL DE ENSAYO + COLOCA NIPLE DE MBRA Y MBRA HTA PARA COLOCAR LLAVE HCA DE TBGS,SP04,A,261,PE,261C,,5,2024-06-04 23:00:00,2024-06-04 23:15:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,ACONDICIONA PARA PH,SP13,BAJA/RECUPERA PROBADOR TBG,0.25,PRUEBAS,CHEQUEA HTAS A UTILIZAR + VERIFICA CORTE DE CARRERA DEL APAREJO OK,SP04,A,261,PE,261C,,5,2024-06-04 23:15:00,2024-06-04 23:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,SACA EN TIRO DOBLE 20 TBGS Ø 2 7/8 + 2 TBG EN SINGLE G°II QUE SE UTILIZÓ PARA HACER CÁMARA. NOTA: MBRA SE DESARROLLA CON PRECAUCIÓN POR TENER MUCHO PESO DE HTA - CAÑERÍA CON V/B + ARRASTRE DE PLEO VISCOSO,SP03,A,253,PE,253B,20.0,5,2024-06-04 23:30:00,2024-06-04 23:45:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,EXCEDE TIEMPOS DE MBRA POR CONDICIONES DEL POZO -  MUCHO PESO DE HTA CON CAÑERÍA + V/B Y ARRASTRE DE PLEO VISCOSO SIN TERMINAR,SP03,A,253,TNP,253B,,5,2024-06-04 23:45:00,2024-06-05 00:00:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-04,Parte Diario Operaciones,2024-06-01 16:30:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1427,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1427,,SACA TUBINGS,SP24,TBG IF EN SIMPLE,0.5,LIBRAR/SACAR,SACA 4 TBGS LLENOS DE PLEO VISCOSO EN SIGLE - PARCIAL SACADO: 40 TBGS Ø 2 7/8,SP03,A,253,PE,253A,4.0,8,2024-06-05 00:00:00,2024-06-05 00:30:00,2024-06-11,2024-06-01,INT,5b84c,FALLA BM,CAMBIO VARILLAS POR | ROTURA | PESCA/CUPLA,INTERVENCION SSPP,COMPLETADO,xa9Z0zOH95,2024-06-11 13:30:00,2024-06-05,Parte Diario Operaciones,2024-06-01 16:30:00
